/home/yingqi/assignment-2022fall/assignment3/core
/home/yingqi/assignment-2022fall/assignment3/core
:device:device((warningwarning): ): /dev/input/event/dev/input/event22 is not readable, some features will be unavailable.
 is not readable, some features will be unavailable.
:device(warning): /dev/input/event2 is not readable, some features will be unavailable.
:device(warning): /dev/input/event2 is not readable, some features will be unavailable.
:device:device((warningwarning): ): /dev/input/event/dev/input/event22 is not readable, some features will be unavailable.
 is not readable, some features will be unavailable.
:device:device:device:device((((warningwarningwarningwarning): ): ): ): /dev/input/event/dev/input/event/dev/input/event/dev/input/event2222 is not readable, some features will be unavailable.
 is not readable, some features will be unavailable.
 is not readable, some features will be unavailable.
 is not readable, some features will be unavailable.
Successfully load weights from /home/yingqi/assignment-2022fall/assignment3/core/checkpoint-expert.pkl!
Generated 1000/100000 steps from the expert. Average episode reward: 245.908, success rate: 0.000
Generated 2000/100000 steps from the expert. Average episode reward: 248.558, success rate: 0.000
Generated 3000/100000 steps from the expert. Average episode reward: 247.683, success rate: 0.000
Generated 4000/100000 steps from the expert. Average episode reward: 251.631, success rate: 0.000
Generated 5000/100000 steps from the expert. Average episode reward: 251.872, success rate: 0.000
Generated 6000/100000 steps from the expert. Average episode reward: 251.148, success rate: 0.000
Generated 7000/100000 steps from the expert. Average episode reward: 250.502, success rate: 0.000
Generated 8000/100000 steps from the expert. Average episode reward: 253.712, success rate: 0.000
Generated 9000/100000 steps from the expert. Average episode reward: 254.955, success rate: 0.000
Generated 10000/100000 steps from the expert. Average episode reward: 253.721, success rate: 0.000
Generated 100000 steps from the expert. Average episode reward: 253.721, success rate: 0.000
Start training!
  total_loss: -0.039790417041438514
  total_steps: 280000
  total_time: 1849.8701236248016

===== gail Training Iteration 14 =====:
  adv_mean: null
  discriminator_loss: 0.16775505978733493
  entropy: 0.6372475173992989
  episode_reward: 62.22238276975279
  frame_per_second: 151
  gail_reward: 0.03250666153020201
  grad_norm: 2.5567830003224885
  iteration: 14
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.032517493470834616
  ratio: 0.9999427041946314
  success_rate: 0.0
  total_episodes: 3015
  total_loss: -0.032517493470834616
  total_steps: 300000
  total_time: 1986.5752184391022

===== gail Training Iteration 15 =====:
  adv_mean: null
  discriminator_loss: 0.18259568139051016
  entropy: 0.6180838185625198
  episode_reward: 62.200569839832035
  frame_per_second: 150
  gail_reward: 0.04839194167691928
  grad_norm: 1.8819791038831075
  iteration: 15
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.04875836265870394
  ratio: 1.0005744545123516
  success_rate: 0.0
  total_episodes: 3251
  total_loss: -0.04875836265870394
  total_steps: 320000
  total_time: 2123.302649974823

===== gail Training Iteration 16 =====:
  adv_mean: null
  discriminator_loss: 0.1815350828348444
  entropy: 0.6127707848946253
  episode_reward: 72.7766621503412
  frame_per_second: 150
  gail_reward: 0.05353270231340176
  grad_norm: 2.3700588978253876
  iteration: 16
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.053578646194476345
  ratio: 0.9999162642619549
  success_rate: 0.0
  total_episodes: 3462
  total_loss: -0.053578646194476345
  total_steps: 340000
  total_time: 2258.1538648605347

===== gail Training Iteration 17 =====:
  adv_mean: null
  discriminator_loss: 0.1665690404900278
  entropy: 0.5882183871972255
  episode_reward: 73.62436704721941
  frame_per_second: 150
  gail_reward: 0.035395631726640155
  grad_norm: 3.4218260266841987
  iteration: 17
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.035522333269891064
  ratio: 0.9997888687329415
  success_rate: 0.0
  total_episodes: 3673
  total_loss: -0.035522333269891064
  total_steps: 360000
  total_time: 2392.2409512996674

===== gail Training Iteration 18 =====:
  adv_mean: null
  discriminator_loss: 0.1804429602685074
  entropy: 0.6047343159715335
  episode_reward: 59.69469177246071
  frame_per_second: 150
  gail_reward: 0.06025828370967737
  grad_norm: 2.666865382439051
  iteration: 18
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.06030217035172077
  ratio: 0.9992367439545118
  success_rate: 0.0
  total_episodes: 3892
  total_loss: -0.06030217035172077
  total_steps: 380000
  total_time: 2526.4161648750305

===== gail Training Iteration 19 =====:
  adv_mean: null
  discriminator_loss: 0.1993101340603943
  entropy: 0.6286333326345835
  episode_reward: 74.41379203148591
  frame_per_second: 150
  gail_reward: 0.050991724928220114
  grad_norm: 1.147846909516897
  iteration: 19
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.050948043926977195
  ratio: 1.0000010921404912
  success_rate: 0.0
  total_episodes: 4083
  total_loss: -0.050948043926977195
  total_steps: 400000
  total_time: 2658.8157346248627

===== gail Training Iteration 20 =====:
  adv_mean: null
  discriminator_loss: 0.20694385866037546
  entropy: 0.6299735427666933
  episode_reward: 85.39194925280079
  frame_per_second: 150
  gail_reward: 0.045212155814545275
  grad_norm: 4.673239146746122
  iteration: 20
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.04515201883533826
  ratio: 0.9996641448675058
  success_rate: 0.0
  total_episodes: 4269
  total_loss: -0.04515201883533826
  total_steps: 420000
  total_time: 2791.0395324230194

Trainer is saved at </home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail/checkpoint-iter20.pkl>. Progress is saved at </home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail/progress.csv>.
===== gail Training Iteration 21 =====:
  adv_mean: null
  discriminator_loss: 0.23728008791565514
  entropy: 0.6430976099692858
  episode_reward: 97.31975199267957
  frame_per_second: 150
  gail_reward: 0.050277217969489404
  grad_norm: 2.5218707802968146
  iteration: 21
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.050280417640430806
  ratio: 0.9991556065968978
  success_rate: 0.0
  total_episodes: 4442
  total_loss: -0.050280417640430806
  total_steps: 440000
  total_time: 2923.222414255142

===== gail Training Iteration 22 =====:
  adv_mean: null
  discriminator_loss: 0.2513173225770394
  entropy: 0.6323873764429337
  episode_reward: 112.60306901790194
  frame_per_second: 150
  gail_reward: 0.08538172350097925
  grad_norm: 4.724217153818179
  iteration: 22
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.08514207721902774
  ratio: 0.9993977813384471
  success_rate: 0.0
  total_episodes: 4596
  total_loss: -0.08514207721902774
  total_steps: 460000
  total_time: 3054.8664512634277

===== gail Training Iteration 23 =====:
  adv_mean: null
  discriminator_loss: 0.2533467219664882
  entropy: 0.6284859840686504
  episode_reward: 110.04336748639872
  frame_per_second: 150
  gail_reward: 0.06995626936833828
  grad_norm: 2.045965258127604
  iteration: 23
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.06999423885479188
  ratio: 0.9996133025640096
  success_rate: 0.0
  total_episodes: 4754
  total_loss: -0.06999423885479188
  total_steps: 480000
  total_time: 3186.677839279175

===== gail Training Iteration 24 =====:
  adv_mean: null
  discriminator_loss: 0.26707968671877796
  entropy: 0.6188950701401784
  episode_reward: 150.22084661809805
  frame_per_second: 150
  gail_reward: 0.09045730108060898
  grad_norm: 2.3864502732570356
  iteration: 24
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.09030727391632704
  ratio: 1.0010118038990559
  success_rate: 0.0
  total_episodes: 4887
  total_loss: -0.09030727391632704
  total_steps: 500000
  total_time: 3317.272856235504

===== gail Training Iteration 25 =====:
  adv_mean: null
  discriminator_loss: 0.2523688495488694
  entropy: 0.5778495367520895
  episode_reward: 194.28480759451094
  frame_per_second: 150
  gail_reward: 0.09814957761420653
  grad_norm: 5.022015158335368
  iteration: 25
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.09812862728841794
  ratio: 1.0001343910510723
  success_rate: 0.0
  total_episodes: 5005
  total_loss: -0.09812862728841794
  total_steps: 520000
  total_time: 3446.578169822693

===== gail Training Iteration 26 =====:
  adv_mean: null
  discriminator_loss: 0.26819073429569984
  entropy: 0.5955965551046225
  episode_reward: 179.88057837369914
  frame_per_second: 150
  gail_reward: 0.07985450238562547
  grad_norm: 4.792753623693417
  iteration: 26
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.07997057786545693
  ratio: 0.9989375584400617
  success_rate: 0.0
  total_episodes: 5125
  total_loss: -0.07997057786545693
  total_steps: 540000
  total_time: 3576.667967557907

===== gail Training Iteration 27 =====:
  adv_mean: null
  discriminator_loss: 0.28911351111502603
  entropy: 0.6395067256230574
  episode_reward: 208.5930809339243
  frame_per_second: 151
  gail_reward: 0.08709383774071168
  grad_norm: 4.0768636180804325
  iteration: 27
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.08727061208815147
  ratio: 1.000073127486767
  success_rate: 0.0
  total_episodes: 5237
  total_loss: -0.08727061208815147
  total_steps: 560000
  total_time: 3706.3078989982605

===== gail Training Iteration 28 =====:
  adv_mean: null
  discriminator_loss: 0.29468624718343983
  entropy: 0.6484311284163059
  episode_reward: 207.23765050200092
  frame_per_second: 151
  gail_reward: 0.09052689278928133
  grad_norm: 2.70336696092899
  iteration: 28
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.09044604837321318
  ratio: 1.0000875654128882
  success_rate: 0.0
  total_episodes: 5348
  total_loss: -0.09044604837321318
  total_steps: 580000
  total_time: 3835.8424689769745

===== gail Training Iteration 29 =====:
  adv_mean: null
  discriminator_loss: 0.29160931290485537
  entropy: 0.6257719774276782
  episode_reward: 208.45282428083024
  frame_per_second: 151
  gail_reward: 0.0793022244117963
  grad_norm: 3.4032226807031876
  iteration: 29
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.07947106965077229
  ratio: 1.000822337392049
  success_rate: 0.0
  total_episodes: 5457
  total_loss: -0.07947106965077229
  total_steps: 600000
  total_time: 3965.282611846924

===== gail Training Iteration 30 =====:
  adv_mean: null
  discriminator_loss: 0.2898808455405136
  entropy: 0.6208456688202344
  episode_reward: 229.09126214342584
  frame_per_second: 151
  gail_reward: 0.08628132058641849
  grad_norm: 3.1925341425797877
  iteration: 30
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.08606792439061861
  ratio: 1.0010200252135595
  success_rate: 0.0
  total_episodes: 5562
  total_loss: -0.08606792439061861
  total_steps: 620000
  total_time: 4094.706906557083

Trainer is saved at </home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail/checkpoint-iter30.pkl>. Progress is saved at </home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail/progress.csv>.
===== gail Training Iteration 31 =====:
  adv_mean: null
  discriminator_loss: 0.2997633112919254
  entropy: 0.6491509252633804
  episode_reward: 223.93840242784242
  frame_per_second: 151
  gail_reward: 0.07508997937234549
  grad_norm: 3.7641657224068275
  iteration: 31
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.07492701115134434
  ratio: 1.0000226733012076
  success_rate: 0.0
  total_episodes: 5668
  total_loss: -0.07492701115134434
  total_steps: 640000
  total_time: 4224.674638032913

===== gail Training Iteration 32 =====:
  adv_mean: null
  discriminator_loss: 0.290729388163831
  entropy: 0.6356009196012448
  episode_reward: 252.82958345059654
  frame_per_second: 151
  gail_reward: 0.07554604028088924
  grad_norm: 2.8329031620270166
  iteration: 32
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.0752547675361618
  ratio: 0.9997968933521173
  success_rate: 0.0
  total_episodes: 5763
  total_loss: -0.0752547675361618
  total_steps: 660000
  total_time: 4353.206597805023

===== gail Training Iteration 33 =====:
  adv_mean: null
  discriminator_loss: 0.29959954163346153
  entropy: 0.6235201925039291
  episode_reward: 240.9128987663245
  frame_per_second: 151
  gail_reward: 0.09165811884479645
  grad_norm: 2.1843169210812983
  iteration: 33
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.09173569407982704
  ratio: 1.0012824699664726
  success_rate: 0.0
  total_episodes: 5866
  total_loss: -0.09173569407982704
  total_steps: 680000
  total_time: 4483.019996404648

===== gail Training Iteration 34 =====:
  adv_mean: null
  discriminator_loss: 0.31064068752508134
  entropy: 0.6479142702542818
  episode_reward: 230.8916828357231
  frame_per_second: 151
  gail_reward: 0.09595357259878745
  grad_norm: 2.022496376434962
  iteration: 34
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.09602003387915782
  ratio: 1.0000387699176103
  success_rate: 0.0
  total_episodes: 5967
  total_loss: -0.09602003387915782
  total_steps: 700000
  total_time: 4612.482562541962

===== gail Training Iteration 35 =====:
  adv_mean: null
  discriminator_loss: 0.2842624502289945
  entropy: 0.6280521087921582
  episode_reward: 239.2652880956199
  frame_per_second: 151
  gail_reward: 0.06922060543050369
  grad_norm: 3.431276762791169
  iteration: 35
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.06934581423799197
  ratio: 1.0001712450614342
  success_rate: 0.0
  total_episodes: 6070
  total_loss: -0.06934581423799197
  total_steps: 720000
  total_time: 4742.68091917038

===== gail Training Iteration 36 =====:
  adv_mean: null
  discriminator_loss: 0.3149285032428228
  entropy: 0.627469429679406
  episode_reward: 239.05691269347196
  frame_per_second: 151
  gail_reward: 0.08031253554882148
  grad_norm: 1.286539200330392
  iteration: 36
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.08050058260560036
  ratio: 1.0009999462427237
  success_rate: 0.0
  total_episodes: 6170
  total_loss: -0.08050058260560036
  total_steps: 740000
  total_time: 4872.615806341171

===== gail Training Iteration 37 =====:
  adv_mean: null
  discriminator_loss: 0.30649702954846314
  entropy: 0.6316922176342744
  episode_reward: 251.02103844729433
  frame_per_second: 151
  gail_reward: 0.07646036309500535
  grad_norm: 2.1572661512937303
  iteration: 37
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.07614789970028095
  ratio: 0.9995820448948787
  success_rate: 0.0
  total_episodes: 6269
  total_loss: -0.07614789970028095
  total_steps: 760000
  total_time: 5003.773200750351

===== gail Training Iteration 38 =====:
  adv_mean: null
  discriminator_loss: 0.30373333453463436
  entropy: 0.616168203491431
  episode_reward: 240.22718558630572
  frame_per_second: 151
  gail_reward: 0.08743961991216892
  grad_norm: 2.9952012300491333
  iteration: 38
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.08766833360378559
  ratio: 1.000040490581439
  success_rate: 0.0
  total_episodes: 6368
  total_loss: -0.08766833360378559
  total_steps: 780000
  total_time: 5134.148921251297

===== gail Training Iteration 39 =====:
  adv_mean: null
  discriminator_loss: 0.2973509715893903
  entropy: 0.6205726365248362
  episode_reward: 250.1273636907027
  frame_per_second: 151
  gail_reward: 0.07136006756470753
  grad_norm: 2.2452080929890657
  iteration: 39
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.07106045065208888
  ratio: 0.9995775827994713
  success_rate: 0.0
  total_episodes: 6466
  total_loss: -0.07106045065208888
  total_steps: 800000
  total_time: 5264.860550880432

===== gail Training Iteration 40 =====:
  adv_mean: null
  discriminator_loss: 0.30716352422745563
  entropy: 0.6090078472326963
  episode_reward: 244.70304640731064
  frame_per_second: 151
  gail_reward: 0.08009219266092166
  grad_norm: 2.5327324809172214
  iteration: 40
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.08038415990960904
  ratio: 1.0005218262091662
  success_rate: 0.0
  total_episodes: 6567
  total_loss: -0.08038415990960904
  total_steps: 820000
  total_time: 5395.243137598038

Trainer is saved at </home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail/checkpoint-iter40.pkl>. Progress is saved at </home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail/progress.csv>.
===== gail Training Iteration 41 =====:
  adv_mean: null
  discriminator_loss: 0.3026874675582617
  entropy: 0.656253929856496
  episode_reward: 248.1725917609202
  frame_per_second: 152
  gail_reward: 0.08365475627092214
  grad_norm: 1.6726695069899926
  iteration: 41
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.08368040777933904
  ratio: 1.0013155877590179
  success_rate: 0.0
  total_episodes: 6665
  total_loss: -0.08368040777933904
  total_steps: 840000
  total_time: 5525.161867618561

===== gail Training Iteration 42 =====:
  adv_mean: null
  discriminator_loss: 0.29498800471042974
  entropy: 0.6482416120859292
  episode_reward: 238.4857292589711
  frame_per_second: 152
  gail_reward: 0.07160648436118396
  grad_norm: 1.916318557659785
  iteration: 42
  log_dir: /home/yingqi/assignment-2022fall/assignment3/MetaDrive-Tut-1Env-v0/gail
  policy_loss: -0.07137585771389497
  ratio: 1.0002421845992406
  success_rate: 0.0
  total_episodes: 6767
  total_loss: -0.07137585771389497
  total_steps: 860000
  total_time: 5654.83022069931

===== gail Training Iteration 43 =====:
  adv_mean: null
